service_id,date,exception_type
"1726_209175","20161107","1"
"1726_209175","20161108","1"
"1726_209175","20161109","1"
"1726_209175","20161110","1"
"1726_209175","20161111","1"
"1726_209175","20161114","1"
"1726_209175","20161115","1"
"1726_209175","20161116","1"
"1726_209175","20161117","1"
"1726_209175","20161118","1"
"1726_209175","20161121","1"
"1726_209175","20161122","1"
"1726_209175","20161123","1"
"1726_209175","20161124","1"
"1726_209175","20161125","1"
"1726_209175","20161128","1"
"1726_209175","20161129","1"
"1726_209175","20161130","1"
"1726_209175","20161201","1"
"1726_209175","20161202","1"
"1726_209175","20161205","1"
"1726_209175","20161206","1"
"1726_209175","20161207","1"
"1726_209175","20161209","1"
"1726_209175","20161212","1"
"1726_209175","20161213","1"
"1726_209175","20161214","1"
"1726_209175","20161215","1"
"1726_209175","20161216","1"
"1726_209175","20161219","1"
"1726_209175","20161220","1"
"1726_209175","20161221","1"
"1726_209175","20161222","1"
"1726_209175","20161223","1"
"1726_209175","20161227","1"
"1726_209175","20161228","1"
"1726_209175","20161229","1"
"1726_209175","20161230","1"
"1726_209176","20160409","1"
"1726_209176","20160416","1"
"1726_209176","20160423","1"
"1726_209176","20160430","1"
"1726_209176","20160507","1"
"1726_209176","20160514","1"
"1726_209176","20160521","1"
"1726_209176","20160528","1"
"1726_209176","20160604","1"
"1726_209176","20160917","1"
"1726_209176","20160924","1"
"1726_209176","20161001","1"
"1726_209176","20161008","1"
"1726_209176","20161015","1"
"1726_209176","20161022","1"
"1726_209176","20161029","1"
"1726_209176","20161105","1"
"1726_209176","20161112","1"
"1726_209176","20161119","1"
"1726_209176","20161126","1"
"1726_209176","20161203","1"
"1726_209176","20161210","1"
"1726_209176","20161217","1"
"1726_209177","20160801","1"
"1726_209177","20160802","1"
"1726_209177","20160803","1"
"1726_209177","20160804","1"
"1726_209177","20160805","1"
"1726_209177","20160808","1"
"1726_209177","20160809","1"
"1726_209177","20160810","1"
"1726_209177","20160811","1"
"1726_209177","20160812","1"
"1726_209177","20160816","1"
"1726_209177","20160817","1"
"1726_209177","20160818","1"
"1726_209177","20160819","1"
"1726_209177","20160822","1"
"1726_209177","20160823","1"
"1726_209177","20160824","1"
"1726_209177","20160825","1"
"1726_209177","20160826","1"
"1726_209177","20160829","1"
"1726_209177","20160830","1"
"1726_209177","20160831","1"
"1726_209178","20160407","1"
"1726_209178","20160408","1"
"1726_209178","20160409","1"
"1726_209178","20160411","1"
"1726_209178","20160412","1"
"1726_209178","20160413","1"
"1726_209178","20160414","1"
"1726_209178","20160415","1"
"1726_209178","20160416","1"
"1726_209178","20160418","1"
"1726_209178","20160419","1"
"1726_209178","20160420","1"
"1726_209178","20160421","1"
"1726_209178","20160422","1"
"1726_209178","20160423","1"
"1726_209178","20160426","1"
"1726_209178","20160427","1"
"1726_209178","20160428","1"
"1726_209178","20160429","1"
"1726_209178","20160430","1"
"1726_209178","20160502","1"
"1726_209178","20160503","1"
"1726_209178","20160504","1"
"1726_209178","20160505","1"
"1726_209178","20160506","1"
"1726_209178","20160507","1"
"1726_209178","20160509","1"
"1726_209178","20160510","1"
"1726_209178","20160511","1"
"1726_209178","20160512","1"
"1726_209178","20160513","1"
"1726_209178","20160514","1"
"1726_209178","20160516","1"
"1726_209178","20160517","1"
"1726_209178","20160518","1"
"1726_209178","20160519","1"
"1726_209178","20160520","1"
"1726_209178","20160521","1"
"1726_209178","20160523","1"
"1726_209178","20160524","1"
"1726_209178","20160525","1"
"1726_209178","20160526","1"
"1726_209178","20160527","1"
"1726_209178","20160528","1"
"1726_209178","20160530","1"
"1726_209178","20160531","1"
"1726_209178","20160601","1"
"1726_209178","20160603","1"
"1726_209178","20160604","1"
"1726_209178","20160606","1"
"1726_209178","20160607","1"
"1726_209178","20160608","1"
"1726_209178","20160609","1"
"1726_209178","20160610","1"
"1726_209178","20160611","1"
"1726_209178","20160613","1"
"1726_209178","20160614","1"
"1726_209178","20160615","1"
"1726_209178","20160616","1"
"1726_209178","20160617","1"
"1726_209178","20160618","1"
"1726_209178","20160620","1"
"1726_209178","20160621","1"
"1726_209178","20160622","1"
"1726_209178","20160623","1"
"1726_209178","20160624","1"
"1726_209178","20160625","1"
"1726_209178","20160627","1"
"1726_209178","20160628","1"
"1726_209178","20160629","1"
"1726_209178","20160630","1"
"1726_209178","20160701","1"
"1726_209178","20160704","1"
"1726_209178","20160705","1"
"1726_209178","20160706","1"
"1726_209178","20160707","1"
"1726_209178","20160708","1"
"1726_209178","20160711","1"
"1726_209178","20160712","1"
"1726_209178","20160713","1"
"1726_209178","20160714","1"
"1726_209178","20160715","1"
"1726_209178","20160718","1"
"1726_209178","20160719","1"
"1726_209178","20160720","1"
"1726_209178","20160721","1"
"1726_209178","20160722","1"
"1726_209178","20160725","1"
"1726_209178","20160726","1"
"1726_209178","20160727","1"
"1726_209178","20160728","1"
"1726_209178","20160729","1"
"1726_209178","20160901","1"
"1726_209178","20160902","1"
"1726_209178","20160903","1"
"1726_209178","20160905","1"
"1726_209178","20160906","1"
"1726_209178","20160907","1"
"1726_209178","20160908","1"
"1726_209178","20160909","1"
"1726_209178","20160910","1"
"1726_209178","20160912","1"
"1726_209178","20160913","1"
"1726_209178","20160914","1"
"1726_209178","20160915","1"
"1726_209178","20160916","1"
"1726_209178","20160917","1"
"1726_209178","20160919","1"
"1726_209178","20160920","1"
"1726_209178","20160921","1"
"1726_209178","20160922","1"
"1726_209178","20160923","1"
"1726_209178","20160924","1"
"1726_209178","20160926","1"
"1726_209178","20160927","1"
"1726_209178","20160928","1"
"1726_209178","20160929","1"
"1726_209178","20160930","1"
"1726_209178","20161001","1"
"1726_209178","20161003","1"
"1726_209178","20161004","1"
"1726_209178","20161005","1"
"1726_209178","20161006","1"
"1726_209178","20161007","1"
"1726_209178","20161008","1"
"1726_209178","20161010","1"
"1726_209178","20161011","1"
"1726_209178","20161012","1"
"1726_209178","20161013","1"
"1726_209178","20161014","1"
"1726_209178","20161015","1"
"1726_209178","20161017","1"
"1726_209178","20161018","1"
"1726_209178","20161019","1"
"1726_209178","20161020","1"
"1726_209178","20161021","1"
"1726_209178","20161022","1"
"1726_209178","20161024","1"
"1726_209178","20161025","1"
"1726_209178","20161026","1"
"1726_209178","20161027","1"
"1726_209178","20161028","1"
"1726_209178","20161029","1"
"1726_209178","20161031","1"
"1726_209178","20161102","1"
"1726_209178","20161103","1"
"1726_209178","20161104","1"
"1726_209178","20161105","1"
"1726_209178","20161107","1"
"1726_209178","20161108","1"
"1726_209178","20161109","1"
"1726_209178","20161110","1"
"1726_209178","20161111","1"
"1726_209178","20161112","1"
"1726_209178","20161114","1"
"1726_209178","20161115","1"
"1726_209178","20161116","1"
"1726_209178","20161117","1"
"1726_209178","20161118","1"
"1726_209178","20161119","1"
"1726_209178","20161121","1"
"1726_209178","20161122","1"
"1726_209178","20161123","1"
"1726_209178","20161124","1"
"1726_209178","20161125","1"
"1726_209178","20161126","1"
"1726_209178","20161128","1"
"1726_209178","20161129","1"
"1726_209178","20161130","1"
"1726_209178","20161201","1"
"1726_209178","20161202","1"
"1726_209178","20161203","1"
"1726_209178","20161205","1"
"1726_209178","20161206","1"
"1726_209178","20161207","1"
"1726_209178","20161209","1"
"1726_209178","20161210","1"
"1726_209178","20161212","1"
"1726_209178","20161213","1"
"1726_209178","20161214","1"
"1726_209178","20161215","1"
"1726_209178","20161216","1"
"1726_209178","20161217","1"
"1726_209178","20161219","1"
"1726_209178","20161220","1"
"1726_209178","20161221","1"
"1726_209178","20161222","1"
"1726_209178","20161223","1"
"1726_209178","20161224","1"
"1726_209178","20161227","1"
"1726_209178","20161228","1"
"1726_209178","20161229","1"
"1726_209178","20161230","1"
"1726_209178","20161231","1"
"1726_209179","20160410","1"
"1726_209179","20160417","1"
"1726_209179","20160424","1"
"1726_209179","20160425","1"
"1726_209179","20160508","1"
"1726_209179","20160515","1"
"1726_209179","20160522","1"
"1726_209179","20160529","1"
"1726_209179","20160602","1"
"1726_209179","20160605","1"
"1726_209179","20160612","1"
"1726_209179","20160619","1"
"1726_209179","20160626","1"
"1726_209179","20160702","1"
"1726_209179","20160703","1"
"1726_209179","20160709","1"
"1726_209179","20160710","1"
"1726_209179","20160716","1"
"1726_209179","20160717","1"
"1726_209179","20160723","1"
"1726_209179","20160724","1"
"1726_209179","20160730","1"
"1726_209179","20160731","1"
"1726_209179","20160806","1"
"1726_209179","20160807","1"
"1726_209179","20160813","1"
"1726_209179","20160814","1"
"1726_209179","20160820","1"
"1726_209179","20160821","1"
"1726_209179","20160827","1"
"1726_209179","20160828","1"
"1726_209179","20160904","1"
"1726_209179","20160911","1"
"1726_209179","20160918","1"
"1726_209179","20160925","1"
"1726_209179","20161002","1"
"1726_209179","20161009","1"
"1726_209179","20161016","1"
"1726_209179","20161023","1"
"1726_209179","20161030","1"
"1726_209179","20161101","1"
"1726_209179","20161106","1"
"1726_209179","20161113","1"
"1726_209179","20161120","1"
"1726_209179","20161127","1"
"1726_209179","20161204","1"
"1726_209179","20161208","1"
"1726_209179","20161211","1"
"1726_209179","20161218","1"
"1726_209179","20161226","1"
"1726_209180","20160407","1"
"1726_209180","20160408","1"
"1726_209180","20160409","1"
"1726_209180","20160411","1"
"1726_209180","20160412","1"
"1726_209180","20160413","1"
"1726_209180","20160414","1"
"1726_209180","20160415","1"
"1726_209180","20160416","1"
"1726_209180","20160418","1"
"1726_209180","20160419","1"
"1726_209180","20160420","1"
"1726_209180","20160421","1"
"1726_209180","20160422","1"
"1726_209180","20160423","1"
"1726_209180","20160426","1"
"1726_209180","20160427","1"
"1726_209180","20160428","1"
"1726_209180","20160429","1"
"1726_209180","20160430","1"
"1726_209180","20160502","1"
"1726_209180","20160503","1"
"1726_209180","20160504","1"
"1726_209180","20160505","1"
"1726_209180","20160506","1"
"1726_209180","20160507","1"
"1726_209180","20160509","1"
"1726_209180","20160510","1"
"1726_209180","20160511","1"
"1726_209180","20160512","1"
"1726_209180","20160513","1"
"1726_209180","20160514","1"
"1726_209180","20160516","1"
"1726_209180","20160517","1"
"1726_209180","20160518","1"
"1726_209180","20160519","1"
"1726_209180","20160520","1"
"1726_209180","20160521","1"
"1726_209180","20160523","1"
"1726_209180","20160524","1"
"1726_209180","20160525","1"
"1726_209180","20160526","1"
"1726_209180","20160527","1"
"1726_209180","20160528","1"
"1726_209180","20160530","1"
"1726_209180","20160531","1"
"1726_209180","20160601","1"
"1726_209180","20160603","1"
"1726_209180","20160604","1"
"1726_209180","20160606","1"
"1726_209180","20160607","1"
"1726_209180","20160608","1"
"1726_209180","20160609","1"
"1726_209180","20160610","1"
"1726_209180","20160611","1"
"1726_209180","20160613","1"
"1726_209180","20160614","1"
"1726_209180","20160615","1"
"1726_209180","20160616","1"
"1726_209180","20160617","1"
"1726_209180","20160618","1"
"1726_209180","20160620","1"
"1726_209180","20160621","1"
"1726_209180","20160622","1"
"1726_209180","20160623","1"
"1726_209180","20160624","1"
"1726_209180","20160625","1"
"1726_209180","20160627","1"
"1726_209180","20160628","1"
"1726_209180","20160629","1"
"1726_209180","20160630","1"
"1726_209180","20160701","1"
"1726_209180","20160704","1"
"1726_209180","20160705","1"
"1726_209180","20160706","1"
"1726_209180","20160707","1"
"1726_209180","20160708","1"
"1726_209180","20160711","1"
"1726_209180","20160712","1"
"1726_209180","20160713","1"
"1726_209180","20160714","1"
"1726_209180","20160715","1"
"1726_209180","20160718","1"
"1726_209180","20160719","1"
"1726_209180","20160720","1"
"1726_209180","20160721","1"
"1726_209180","20160722","1"
"1726_209180","20160725","1"
"1726_209180","20160726","1"
"1726_209180","20160727","1"
"1726_209180","20160728","1"
"1726_209180","20160729","1"
"1726_209180","20160801","1"
"1726_209180","20160802","1"
"1726_209180","20160803","1"
"1726_209180","20160804","1"
"1726_209180","20160805","1"
"1726_209180","20160808","1"
"1726_209180","20160809","1"
"1726_209180","20160810","1"
"1726_209180","20160811","1"
"1726_209180","20160812","1"
"1726_209180","20160816","1"
"1726_209180","20160817","1"
"1726_209180","20160818","1"
"1726_209180","20160819","1"
"1726_209180","20160822","1"
"1726_209180","20160823","1"
"1726_209180","20160824","1"
"1726_209180","20160825","1"
"1726_209180","20160826","1"
"1726_209180","20160829","1"
"1726_209180","20160830","1"
"1726_209180","20160831","1"
"1726_209180","20160901","1"
"1726_209180","20160902","1"
"1726_209180","20160903","1"
"1726_209180","20160905","1"
"1726_209180","20160906","1"
"1726_209180","20160907","1"
"1726_209180","20160908","1"
"1726_209180","20160909","1"
"1726_209180","20160910","1"
"1726_209180","20160912","1"
"1726_209180","20160913","1"
"1726_209180","20160914","1"
"1726_209180","20160915","1"
"1726_209180","20160916","1"
"1726_209180","20160917","1"
"1726_209180","20160919","1"
"1726_209180","20160920","1"
"1726_209180","20160921","1"
"1726_209180","20160922","1"
"1726_209180","20160923","1"
"1726_209180","20160924","1"
"1726_209180","20160926","1"
"1726_209180","20160927","1"
"1726_209180","20160928","1"
"1726_209180","20160929","1"
"1726_209180","20160930","1"
"1726_209180","20161001","1"
"1726_209180","20161003","1"
"1726_209180","20161004","1"
"1726_209180","20161005","1"
"1726_209180","20161006","1"
"1726_209180","20161007","1"
"1726_209180","20161008","1"
"1726_209180","20161010","1"
"1726_209180","20161011","1"
"1726_209180","20161012","1"
"1726_209180","20161013","1"
"1726_209180","20161014","1"
"1726_209180","20161015","1"
"1726_209180","20161017","1"
"1726_209180","20161018","1"
"1726_209180","20161019","1"
"1726_209180","20161020","1"
"1726_209180","20161021","1"
"1726_209180","20161022","1"
"1726_209180","20161024","1"
"1726_209180","20161025","1"
"1726_209180","20161026","1"
"1726_209180","20161027","1"
"1726_209180","20161028","1"
"1726_209180","20161029","1"
"1726_209180","20161031","1"
"1726_209180","20161102","1"
"1726_209180","20161103","1"
"1726_209180","20161104","1"
"1726_209180","20161105","1"
"1726_209180","20161107","1"
"1726_209180","20161108","1"
"1726_209180","20161109","1"
"1726_209180","20161110","1"
"1726_209180","20161111","1"
"1726_209180","20161112","1"
"1726_209180","20161114","1"
"1726_209180","20161115","1"
"1726_209180","20161116","1"
"1726_209180","20161117","1"
"1726_209180","20161118","1"
"1726_209180","20161119","1"
"1726_209180","20161121","1"
"1726_209180","20161122","1"
"1726_209180","20161123","1"
"1726_209180","20161124","1"
"1726_209180","20161125","1"
"1726_209180","20161126","1"
"1726_209180","20161128","1"
"1726_209180","20161129","1"
"1726_209180","20161130","1"
"1726_209180","20161201","1"
"1726_209180","20161202","1"
"1726_209180","20161203","1"
"1726_209180","20161205","1"
"1726_209180","20161206","1"
"1726_209180","20161207","1"
"1726_209180","20161209","1"
"1726_209180","20161210","1"
"1726_209180","20161212","1"
"1726_209180","20161213","1"
"1726_209180","20161214","1"
"1726_209180","20161215","1"
"1726_209180","20161216","1"
"1726_209180","20161217","1"
"1726_209180","20161219","1"
"1726_209180","20161220","1"
"1726_209180","20161221","1"
"1726_209180","20161222","1"
"1726_209180","20161223","1"
"1726_209180","20161224","1"
"1726_209180","20161227","1"
"1726_209180","20161228","1"
"1726_209180","20161229","1"
"1726_209180","20161230","1"
"1726_209180","20161231","1"
"1726_209181","20160409","1"
"1726_209181","20160416","1"
"1726_209181","20160423","1"
"1726_209181","20160430","1"
"1726_209181","20160507","1"
"1726_209181","20160514","1"
"1726_209181","20160521","1"
"1726_209181","20160528","1"
"1726_209181","20160604","1"
"1726_209181","20160611","1"
